id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1527711944190447616,1527711940914692098,2022-05-20 18:04:45 UTC,2022-05-20,18:04:45,+0000,286771749,matt_goss,Matt Goss 🏳️‍🌈,,This government needs to recognise the issues facing schools across the country and act immediately to ensure the future of young peoples education. The post-Covid boom in numbers wishing to enter the profession is over. #school #teachers #education #edutwitter,en,[],[],[],1,0,3,"['school', 'teachers', 'education', 'edutwitter']",[],https://twitter.com/Matt_Goss/status/1527711944190447616,False,,0,,,,,,,,[],,,,
1527711325446721537,1527711325446721537,2022-05-20 18:02:18 UTC,2022-05-20,18:02:18,+0000,18684248,okstate_ehs,OSU College of Education and Human Sciences,,College of Education and Human Sciences' Dean Jon Pedersen and Dr. Shelbie Witte share their perspective on how COVID-19 has changed the way colleges prepare future teachers.  ➡️  https://t.co/I7C7yddlxQ   #okstate #education #peoplepassionpurpose,en,[],['https://okla.st/3L5vVK7'],[],0,1,3,"['okstate', 'education', 'peoplepassionpurpose']",[],https://twitter.com/okstate_ehs/status/1527711325446721537,False,,0,,,,,,,,[],,,,
1527710814894956545,1527710814894956545,2022-05-20 18:00:16 UTC,2022-05-20,18:00:16,+0000,38712115,alamedacoe,Alameda County Office of Education,,"Covid-19 vaccines, including booster doses, are now recommended for everyone ages 5 and up. Get your vaccine and be good to go this summer into fall! #GoodToGo  @Dare2BWell @CAPublicHealth  https://t.co/f7VOyimYGw",en,"[{'screen_name': 'dare2bwell', 'name': 'alameda county health care services agency', 'id': '1536811410'}, {'screen_name': 'capublichealth', 'name': 'ca public health', 'id': '33934492'}]",[],['https://pbs.twimg.com/media/FTOE4_yWIAAdP7W.jpg'],0,3,5,['goodtogo'],[],https://twitter.com/AlamedaCOE/status/1527710814894956545,False,,1,https://pbs.twimg.com/media/FTOE4_yWIAAdP7W.jpg,,,,,,,[],,,,
1527710752752156676,1527710752752156676,2022-05-20 18:00:01 UTC,2022-05-20,18:00:01,+0000,1881829752,centerformsis,Center for MSIs,,🙌📣 We recently partnered with @CSNCoyote &amp; the Higher Education Research Consultants of Abarema LLC to support the study of the impact of #LongCOVID and COVID-related #mentalhealth challenges at #MSIs 🔍📝  Take part in a quick #survey for our research!  https://t.co/s5PW7majmL  https://t.co/rznPx9eqsp,en,"[{'screen_name': 'csncoyote', 'name': 'csn', 'id': '26553646'}]",['https://www.surveymonkey.com/r/5FPPFWY'],['https://pbs.twimg.com/media/FTNgUYAVsAELUZ_.jpg'],0,1,1,"['longcovid', 'mentalhealth', 'msis', 'survey']",[],https://twitter.com/CenterForMSIs/status/1527710752752156676,False,,1,https://pbs.twimg.com/media/FTNgUYAVsAELUZ_.jpg,,,,,,,[],,,,
1527708952162668546,1527703476502929409,2022-05-20 17:52:52 UTC,2022-05-20,17:52:52,+0000,1355759642383671296,256sseki,𝖚𝖌𝖆 𝖓𝖆𝖙𝖎𝖔𝖓,,@MordecaiMuriisa And I keep on wondering is the express better the suspended bridges we know in other countries the same govt is a bunch of corrupt people if someone can steal funds of COVID how good can that govt be how like seriously 😒 the same govt doesn’t support UPE education most UPE,en,[],[],[],1,0,0,[],[],https://twitter.com/256sseki/status/1527708952162668546,False,,0,,,,,,,,"[{'screen_name': 'MordecaiMuriisa', 'name': 'Mordecai Muriisa ™️', 'id': '1092109632221401088'}]",,,,
1527704510235385860,1527704381008887815,2022-05-20 17:35:13 UTC,2022-05-20,17:35:13,+0000,3473259021,ceassbu,SBU College of Engineering & Applied Sciences,,I feel immense pride for all you’ve accomplished under some extraordinary circumstances. You have inspired me and everyone on this platform with your resilience to have persevered and completed your education during two years of COVID #CEASConvocation,en,[],[],[],0,0,0,['ceasconvocation'],[],https://twitter.com/CEASSBU/status/1527704510235385860,False,,0,,,,,,,,[],,,,
1527704082273689602,1527704082273689602,2022-05-20 17:33:31 UTC,2022-05-20,17:33:31,+0000,87358629,myrabatchelder,Myra Batchelder - Still masking!,,Seeing so many people tweet about how they’re suddenly having brain fog and other serious health issues after COVID and how they don’t understand what’s happening and are shocked. The lack of public education and awareness about #LongCOVID is horrible.,en,[],[],[],67,627,2825,['longcovid'],[],https://twitter.com/myrabatchelder/status/1527704082273689602,False,,0,,,,,,,,[],,,,
1527703322089619458,1527703322089619458,2022-05-20 17:30:29 UTC,2022-05-20,17:30:29,+0000,84159171,51stspeakeasy,The Speak,,"Oklahoma.   Where our government will kill adults by Covid denial, but you must be birthed and start to enjoy life before you qualify.  -Healthcare, education, equal rights do not apply.  Terms and conditions, rates and fees can be found at most local Church’s.",en,[],[],[],0,1,7,[],[],https://twitter.com/51stSpeakeasy/status/1527703322089619458,False,,0,,,,,,,,[],,,,
1527700382612430848,1526757245744140290,2022-05-20 17:18:49 UTC,2022-05-20,17:18:49,+0000,1190796834576502784,jeneliz42,Jeneliz42,,"@JustMeMary143 @tweetMalena All members of the TrumpQ Cult. Look at Georgia, they are actually voting for a candidate, who has multiple personalities, threatened his ex-wife with a gun, lied about his education, and is selling fake Covid cures. Refuses to debate, and has no policies. Go figure that one!",en,[],[],[],0,0,0,[],[],https://twitter.com/jeneliz42/status/1527700382612430848,False,,0,,,,,,,,"[{'screen_name': 'JustMeMary143', 'name': 'just me Mary', 'id': '831481628'}, {'screen_name': 'tweetMalena', 'name': 'Malena-PRO-CHOICE #maskup 🌊 & Fight Tyranny!', 'id': '133397127'}]",,,,
1527700205440798720,1527662852403826688,2022-05-20 17:18:06 UTC,2022-05-20,17:18:06,+0000,1381507804297576449,factsma02805793,FactsMatter,,"@ipostnews ""These organizations espouse parental choice and oppose the teaching of Critical Race Theory, sex education and Covid mask and vaccine mandates.""  Are these ""radical"" ideologies?",en,[],[],[],0,0,0,[],[],https://twitter.com/FactsMa02805793/status/1527700205440798720,False,,0,,,,,,,,"[{'screen_name': 'ipostnews', 'name': 'Investigative Post', 'id': '465967748'}]",,,,
1527700017582055430,1527662852403826688,2022-05-20 17:17:22 UTC,2022-05-20,17:17:22,+0000,1381507804297576449,factsma02805793,FactsMatter,,"@EricMor04246572 @ipostnews ""These organizations espouse parental choice and oppose the teaching of Critical Race Theory, sex education and Covid mask and vaccine mandates.""  Are those ""radical"" ideologies?",en,[],[],[],0,0,0,[],[],https://twitter.com/FactsMa02805793/status/1527700017582055430,False,,0,,,,,,,,"[{'screen_name': 'EricMor04246572', 'name': 'Eric Morgan', 'id': '1526900080472641536'}, {'screen_name': 'ipostnews', 'name': 'Investigative Post', 'id': '465967748'}]",,,,
1527699361836085248,1527487636880773126,2022-05-20 17:14:45 UTC,2022-05-20,17:14:45,+0000,983464438811443200,cantsilenctruth,michele alexander,,"@jadedcreative They should thinking about how many daughters get caught up in drugs and used as ball rags by college jocks.  It's an alarming reality that some leave home for an education, and end up living on the streets strung out. COVID is the least of the realities.",en,[],[],[],0,0,0,[],[],https://twitter.com/CantSilencTruth/status/1527699361836085248,False,,0,,,,,,,,"[{'screen_name': 'jadedcreative', 'name': 'Jay Arnold', 'id': '15879633'}]",,,,
1527698170947551232,1527698170947551232,2022-05-20 17:10:01 UTC,2022-05-20,17:10:01,+0000,2402013428,bsuttc,BSU TTC,,"""If the COVID-19 pandemic has been a time of unprecedented change in higher education, the future is about reframing those changes into long-term realities, according to the 2022 Educause Horizon Report Teaching and Learning Edition, released this week.""   https://t.co/6vyMDrkZDu",en,[],['https://campustechnology.com/articles/2022/04/19/6-technologies-and-practices-impacting-the-future-of-higher-education.aspx'],[],0,1,1,[],[],https://twitter.com/BSUTTC/status/1527698170947551232,False,,0,,,,,,,,[],,,,
1527689320588619777,1527656108910854144,2022-05-20 16:34:51 UTC,2022-05-20,16:34:51,+0000,1085684486,theweeflea,David Robertson,,"@NicolaSturgeon @Jeane_F1 “Better owning it than denying it”?  Great idea!  Like the ferry debacle, Scotland being the drugs death capital of Europe; the decline in Scottish education; the Covid care homes scandal and the ‘I can’t say what a woman is’ nonsense.  Own it @NicolaSturgeon",en,"[{'screen_name': 'nicolasturgeon', 'name': 'nicola sturgeon', 'id': '160952087'}]",[],[],0,0,6,[],[],https://twitter.com/theweeflea/status/1527689320588619777,False,,0,,,,,,,,"[{'screen_name': 'NicolaSturgeon', 'name': 'Nicola Sturgeon', 'id': '160952087'}, {'screen_name': 'Jeane_F1', 'name': 'Jeane Freeman', 'id': '190328594'}]",,,,
1527688970267762688,1527687881057308674,2022-05-20 16:33:28 UTC,2022-05-20,16:33:28,+0000,2415175597,charlie_senack,Charlie Senack,,"3/ Nepean candidates Tyler Watt (Liberal) and Brian Double (NDP) did agree to Q and A interviews. We will their comments on the COVID-19 pandemic, health care, and the education system, in the next issue of our paper, and on our website:  https://t.co/vKuFAL1jSW. #ottnews  https://t.co/7LJcIenb7Y",en,[],['http://Barrhavenindependent.ca'],"['https://pbs.twimg.com/media/FTNxBF0XEAAEGSz.jpg', 'https://pbs.twimg.com/media/FTNxBF0XwAAbi6S.jpg', 'https://pbs.twimg.com/media/FTNxBFzX0AEqpuX.jpg', 'https://pbs.twimg.com/media/FTNxBF4X0AEGT4D.jpg']",3,17,54,['ottnews'],[],https://twitter.com/Charlie_Senack/status/1527688970267762688,False,,1,https://pbs.twimg.com/media/FTNxBF0XEAAEGSz.jpg,,,,,,,[],,,,
1527687967342477313,1527687967342477313,2022-05-20 16:29:29 UTC,2022-05-20,16:29:29,+0000,211308400,smirandamurphy,"Stephanie M. Murphy, Ph.D.",,"""COVID is not our destiny."" Great piece by Dr. @WSerrata of @EPCCNews on the importance of postsecondary education and how we can help students get to and through college and into in-demand jobs.  https://t.co/2PkgRzO5Yq #txcommunitycolleges / via @elpasotimes",en,"[{'screen_name': 'wserrata', 'name': 'william serrata', 'id': '608355190'}, {'screen_name': 'epccnews', 'name': 'epcc', 'id': '236930787'}, {'screen_name': 'elpasotimes', 'name': 'el paso times', 'id': '18206547'}]",['https://bit.ly/3aacGCg'],[],0,0,0,['txcommunitycolleges'],[],https://twitter.com/SMirandaMurphy/status/1527687967342477313,False,,0,,,,,,,,[],,,,
1527687124182372353,1527687124182372353,2022-05-20 16:26:08 UTC,2022-05-20,16:26:08,+0000,1282501378988838912,now_1984is,1984isNow,,"When babies are going hungry, people cannot afford to feed our families because of rampant inflation, gas = college education, draconian COVID mandates are STILL be enforced, &amp; we have both an illegal immigration AND a Fentanyl problem on the Southern Border, FUCK CLIMATE CHANGE!",en,[],[],[],0,0,1,[],[],https://twitter.com/now_1984is/status/1527687124182372353,False,https://twitter.com/Imagecaptured/status/1527685807217291265,0,,,,,,,,[],,,,
1527685578820661250,1527685578820661250,2022-05-20 16:19:59 UTC,2022-05-20,16:19:59,+0000,119235720,aceducation,ACE,,Today's news includes reporting on the Department of Education’s guidance on how institutions can spend COVID-relief funds on mental health support and tuition discount rates at private colleges reaching a record high:   https://t.co/nWH19n3NyP  https://t.co/YelGco8lq1,en,[],['http://ow.ly/LNK850Jej6q'],['https://pbs.twimg.com/media/FTNt8EwWIAQNe33.jpg'],0,0,1,[],[],https://twitter.com/ACEducation/status/1527685578820661250,False,,1,https://pbs.twimg.com/media/FTNt8EwWIAQNe33.jpg,,,,,,,[],,,,
1527684528206127104,1527684528206127104,2022-05-20 16:15:49 UTC,2022-05-20,16:15:49,+0000,43115163,unhcrcanada,UNHCR Canada 🇨🇦,,"Conflict. Drought. Economic crisis. Food insecurity. #COVID-19.  On top of these challenges, women and girls in #Afghanistan face restrictions to movement and access to education and heightened risks to their safety.  The country can't afford to leave its women and girls behind.  https://t.co/EImgQyPaBK",en,[],[],[],2,2,4,"['covid', 'afghanistan']",[],https://twitter.com/UNHCRCanada/status/1527684528206127104,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1527684385490800642/pu/img/W_5AxG8aPXfzAAe4.jpg,,,,,,,[],,,,
1527684350690590720,1527684350690590720,2022-05-20 16:15:06 UTC,2022-05-20,16:15:06,+0000,38500966,educationnext,Education Next,,"K12 schools have implemented a range of steps aimed at slowing the spread of Covid-19, including mask requirements, testing, quarantining and isolation, contact tracing, open windows, air purifiers, and plexiglass barriers. Is it time to go back to normal?  https://t.co/bxziA6xh9d",en,[],['http://ednxt.co/38oxKEi'],[],0,0,1,[],[],https://twitter.com/EducationNext/status/1527684350690590720,False,,0,,,,,,,,[],,,,
1527683914013229057,1527680990641958912,2022-05-20 16:13:22 UTC,2022-05-20,16:13:22,+0000,716704783,theliverpunch,Sᴡᴀɪɴ,,"@JAG_805 We're so fucking short staffed I haven't had a planning period and I've been covering lunch for the last few days. Lots of people catching covid too. Thankfully very few who are badly ill, but a bunch in quarantine. Education is a hot mess right now",en,[],[],[],1,1,1,[],[],https://twitter.com/TheLiverPunch/status/1527683914013229057,False,,0,,,,,,,,"[{'screen_name': 'JAG_805', 'name': '.', 'id': '1502139199490641925'}]",,,,
1527683285815414784,1527670409973403650,2022-05-20 16:10:52 UTC,2022-05-20,16:10:52,+0000,912131955432472576,iamthewayithink,IamTWIT,,"@Forbes And Biden made sure NOT to support keeping this technology in America.  I have begun to loathe my decision to support him.  It’s time to #walkaway from Democrats.  He should do what he does best: focus on COVID, trans education in first grade, and BLM.",en,[],[],[],0,0,0,['walkaway'],[],https://twitter.com/IamTheWayIThink/status/1527683285815414784,False,,0,,,,,,,,"[{'screen_name': 'Forbes', 'name': 'Forbes', 'id': '91478624'}]",,,,
1527680571236790272,1527680571236790272,2022-05-20 16:00:05 UTC,2022-05-20,16:00:05,+0000,111333273,ascl_uk,ASCL,,"#ASCLmembers - our newsletter today includes exam guidance from JCQ and with reference to Covid-related issues. Also, the latest information on the #SchoolsBill and white paper.  #education  https://t.co/wM4RWf2p6j",en,[],[],['https://pbs.twimg.com/media/FTNopdNXsAAMzih.png'],0,0,0,"['asclmembers', 'schoolsbill', 'education']",[],https://twitter.com/ASCL_UK/status/1527680571236790272,False,,1,https://pbs.twimg.com/media/FTNopdNXsAAMzih.png,,,,,,,[],,,,
1527680420606795778,1527393925761323009,2022-05-20 15:59:29 UTC,2022-05-20,15:59:29,+0000,198353404,canada01canada,C🇨🇦nada,,"@fordnation Does anyone not remember how he was cutting education and healthcare before covid, hated anything to do with electric cars, green economy ,spent more time away at the cottage and not helping Ontario and when @JustinTrudeau gave us money to help Ontario Dougy kept it allremember?",en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]",[],[],0,0,0,[],[],https://twitter.com/canada01canada/status/1527680420606795778,False,,0,,,,,,,,"[{'screen_name': 'fordnation', 'name': 'Doug Ford', 'id': '2809959174'}]",,,,
1527678942106238978,1527678942106238978,2022-05-20 15:53:37 UTC,2022-05-20,15:53:37,+0000,58604845,tweetingtomh,Thomas,,TUESDAY 05/24 House Public Education #txed Committee: Commissioner and other TEA staff to testify on bill implementation and COVID learning loss – You can watch here:  https://t.co/4yOHUj9pYt,en,[],['https://house.texas.gov/video-audio/'],[],0,0,0,['txed'],[],https://twitter.com/tweetingtomh/status/1527678942106238978,False,https://twitter.com/tweetingtomh/status/1527676493668798465,0,,,,,,,,[],,,,
1527678242974363648,1527403467534241792,2022-05-20 15:50:50 UTC,2022-05-20,15:50:50,+0000,1237867743166283776,leesmarbs,leesmarb,,@AndresCanoAZ @DougDucey @9thFloorAZ No surprise that most everyone will say EDUCATION! and support of Covid-19 testing (have you checked the states' numbers lately?).   AZ runs last in both!  do nothing ducey is inept and should be held accountable.,en,"[{'screen_name': '9thflooraz', 'name': 'the 9th floor', 'id': '4081035674'}]",[],[],0,0,0,[],[],https://twitter.com/LeesmarbS/status/1527678242974363648,False,,0,,,,,,,,"[{'screen_name': 'AndresCanoAZ', 'name': 'Representative Andrés Cano', 'id': '31066943'}]",,,,
1527677803356897286,1527677803356897286,2022-05-20 15:49:05 UTC,2022-05-20,15:49:05,+0000,814744086,lundieeducation,David Lundie,,"Earliest years suffered most during COVID school lockdowns. My school teacher survey suggested the lowest attaining and those with chaotic home lives suffered most too - there is clearly a need at intersection of young, low attaining and home environment:  https://t.co/iWd1T3h37x",en,[],['https://www.theguardian.com/education/2022/may/18/younger-children-most-affected-by-covid-lockdowns-new-research-finds'],[],0,0,0,[],[],https://twitter.com/LundieEducation/status/1527677803356897286,False,,0,,,,,,,,[],,,,
1527675866616147969,1527167235877310464,2022-05-20 15:41:24 UTC,2022-05-20,15:41:24,+0000,18881147,jonnkmech,Jonn Kmech 🇺🇦,,"@WinstonPon @jkenney Are you listing the things he’s done an abysmal job on, because if so you could add health care, education, and managing the COVID pandemic",en,[],[],[],0,0,1,[],[],https://twitter.com/JonnKmech/status/1527675866616147969,False,,0,,,,,,,,"[{'screen_name': 'WinstonPon', 'name': '𝗪𝗶𝗻𝘀𝘁𝗼𝗻 𝗣𝗼𝗻 🇺🇦', 'id': '2529615999'}, {'screen_name': 'jkenney', 'name': 'Jason Kenney 🇺🇦', 'id': '21525682'}]",,,,
1527674792895303681,1527642744675520513,2022-05-20 15:37:08 UTC,2022-05-20,15:37:08,+0000,2883440640,soldseparately_,thinkcarefully 🇨🇦🇺🇦,,"@CityNewsOttawa @Joschmo2032 @OntarioPCParty Another reason to vote for someone other than Ford. Absolute disrespect for people of Ontario. He has not shown up for health care, for education, for the environment, he failed us in covid - and he still won’t even talk to citizens or let his candidates.#onPoli",en,[],[],[],0,3,4,['onpoli'],[],https://twitter.com/soldseparately_/status/1527674792895303681,False,,0,,,,,,,,"[{'screen_name': 'CityNewsOttawa', 'name': 'CityNews Ottawa', 'id': '190738551'}, {'screen_name': 'Joschmo2032', 'name': ""Earl Camembert's Jacket"", 'id': '932399327909093376'}, {'screen_name': 'OntarioPCParty', 'name': 'Ontario PC Party', 'id': '58791677'}]",,,,
1527673264218247168,1527478081400733728,2022-05-20 15:31:03 UTC,2022-05-20,15:31:03,+0000,236471892,bleasdalefamily,Bleasdale Family - #ThinkDLD,,@WillsJacquie @MathStuart Daycares send out notices to parents of the kids. Lots of Covid closures and rashes and skin issues and fevers and gastro issues. It’s been a lot. I won’t go into specifics but it falls squarely on the shoulders Early Childhood &amp; Education Minister whose job it is to protect kids,en,[],[],[],1,0,4,[],[],https://twitter.com/bleasdalefamily/status/1527673264218247168,False,,0,,,,,,,,"[{'screen_name': 'WillsJacquie', 'name': 'Jacquie Wills', 'id': '1198635663697928192'}, {'screen_name': 'MathStuart', 'name': 'Stuart Jones', 'id': '960354051769716737'}]",,,,
1527673111717548034,1527642604111896576,2022-05-20 15:30:27 UTC,2022-05-20,15:30:27,+0000,1277258417657319424,name_bunchanums,Dutch4Dutch,,@schmangee @MyFriendCamilo why does your advocacy for education of working class kids begin and end with putting kids in a building during covid?   which kids and kids families are most vulnerable to covid? not yours. and not mine.,en,[],[],[],1,0,7,[],[],https://twitter.com/Name_BunchaNums/status/1527673111717548034,False,,0,,,,,,,,"[{'screen_name': 'schmangee', 'name': 'Angie Schmitt🚶\u200d♀️', 'id': '29476085'}, {'screen_name': 'MyFriendCamilo', 'name': 'camilo 🌹', 'id': '236591832'}]",,,,
1527671893083422722,1527664190353297409,2022-05-20 15:25:36 UTC,2022-05-20,15:25:36,+0000,475917441,ifrc_es,IFRC Americas,,"The devastating socio-economic impacts of the COVID-19 pandemic have stalled some of the key Sustainable Development Goals (SDGs) in Latin America and the Caribbean, such as ensuring inclusive education for all.  https://t.co/hXIwqSQQ9h",en,[],[],['https://pbs.twimg.com/media/FTNg51-WUAAr_HX.jpg'],1,1,2,[],[],https://twitter.com/IFRC_es/status/1527671893083422722,False,,1,https://pbs.twimg.com/media/FTNg51-WUAAr_HX.jpg,,,,,,,[],,,,
1527670506811445249,1527670506811445249,2022-05-20 15:20:06 UTC,2022-05-20,15:20:06,+0000,842439335777583106,healthedproject,Healthcare Education Project,,New York City has transitioned to a high Covid-19 alert level.   ✅ Get vaccinated ✅ Get boosted ✅ Get tested   Follow @nycHealthy and @NYCHealthCommr for more updates.  https://t.co/H3JgsDk2gn,en,"[{'screen_name': 'nychealthy', 'name': 'nychealthy', 'id': '17997467'}, {'screen_name': 'nychealthcommr', 'name': 'commissioner ashwin vasan, md, phd', 'id': '2350222669'}]",[],"['https://pbs.twimg.com/media/FTNgOo-WAAMISPI.jpg', 'https://pbs.twimg.com/media/FTNgOqkWYAEa0hQ.jpg']",0,1,2,[],[],https://twitter.com/HealthEdProject/status/1527670506811445249,False,,1,https://pbs.twimg.com/media/FTNgOo-WAAMISPI.jpg,,,,,,,[],,,,
1527670026668367872,1527670025192034305,2022-05-20 15:18:11 UTC,2022-05-20,15:18:11,+0000,262510780,mrscrypto411,ANONYMOUS ♥️,,2. The COVID CRASH was an initial reaction to a government decision. It recovered quickly leading us into 2 years of bull market prosperity. That result was created by governance but it wasn’t sustainable long term as the decisions made were of poor value and education.  ... ⬇️,en,[],[],[],1,0,2,[],[],https://twitter.com/mrscrypto411/status/1527670026668367872,False,,0,,,,,,,,[],,,,
1527669918455500801,1527669918455500801,2022-05-20 15:17:45 UTC,2022-05-20,15:17:45,+0000,36052870,massmedical,Massachusetts Medical Society (MMS),,"“I think the COVID-19 pandemic made us all reflect and realize that #MentalHealth is not just some nice to have stuff, this is absolutely essential health care,"" said State Sen. @JulianCyr at the #MMSAnnual2022 Annual Education Program.  https://t.co/uIGetdf4kP",en,"[{'screen_name': 'juliancyr', 'name': 'julian cyr', 'id': '821976391'}]",[],['https://pbs.twimg.com/media/FTNfpNIWYAA13_b.jpg'],1,3,9,"['mentalhealth', 'mmsannual2022']",[],https://twitter.com/MassMedical/status/1527669918455500801,False,,1,https://pbs.twimg.com/media/FTNfpNIWYAA13_b.jpg,,,,,,,[],,,,
1527669792353701893,1527669792353701893,2022-05-20 15:17:15 UTC,2022-05-20,15:17:15,+0000,1083023147941724160,sit_center,SIT - Center,,"Today we published the research ""#Youth access to information, education &amp; care for Sexual and Reproductive Health (#SRH) in Kosovo during the #Covid times.""  Find the research here:  https://t.co/vSmSotzTff  Find more info here: https://t.co/pNHq9OKOrR  @Merck @ippfen #SITandThink  https://t.co/DL96svmgzk",en,"[{'screen_name': 'merck', 'name': 'merck', 'id': '35961145'}, {'screen_name': 'ippfen', 'name': 'ippf european network', 'id': '110737351'}]","['https://sit-ks.org/wp-content/uploads/2022/05/IPPF_REPORT_Kosovo_OK-4-109.05.2022.pdf', 'https://sit-ks.org/sit-published-the-research-youth-access-to-information-education-and-care-for-sexual-and-reproductive-health-srh-in-kosovo-during-the-covid-times/']","['https://pbs.twimg.com/media/FTNdhkVX0AEQqe2.jpg', 'https://pbs.twimg.com/media/FTNdhkUWAAE-Rlh.jpg', 'https://pbs.twimg.com/media/FTNdhlvXoAIg0SO.jpg', 'https://pbs.twimg.com/media/FTNdhnHWAAUXzmX.jpg']",0,1,2,"['youth', 'srh', 'covid', 'sitandthink']",[],https://twitter.com/SIT_center/status/1527669792353701893,False,,1,https://pbs.twimg.com/media/FTNdhkVX0AEQqe2.jpg,,,,,,,[],,,,
1527668848140468226,1527668848140468226,2022-05-20 15:13:30 UTC,2022-05-20,15:13:30,+0000,16009410,jobsacuk,jobsacuk,,The COVID-19 pandemic has made a significant impact on the higher education sector. We need to embrace the new normal and keep on refreshing our skills by maintaining continuous learning in higher education. Find out why:  https://t.co/JZKm2UqWV4,en,[],['https://bit.ly/3Ly0QyE'],[],0,0,0,[],[],https://twitter.com/jobsacuk/status/1527668848140468226,False,,0,,,,,,,,[],,,,
1527666215476514818,1527666215476514818,2022-05-20 15:03:03 UTC,2022-05-20,15:03:03,+0000,282033889,ibiloyeabiodun,Ibiloye Abiodun Christian,,"Education systems, globally and including in Nigeria, are slowly recovering from years of disruption, particularly COVID-19 lockdown. Except the Higher Education, the Federal Universities due to ASUU's IPPS-test-negotiation lockdown. @OfficialNUC , @NIG_ASUU #endASUUstrike",en,"[{'screen_name': 'officialnuc', 'name': 'national universities commission', 'id': '940220013193113600'}, {'screen_name': 'nig_asuu', 'name': 'asuu_ngr', 'id': '1492884847299284995'}]",[],[],0,0,1,['endasuustrike'],[],https://twitter.com/IbiloyeABIODUN/status/1527666215476514818,False,,0,,,,,,,,[],,,,
1527665555443810305,1527657581887598593,2022-05-20 15:00:25 UTC,2022-05-20,15:00:25,+0000,852010395543912448,yyc_steve,Steve,,"@5hoku @mikesbloggity @jkenney Well, he’s brought our PSE, K-12 Public Education and Public Health Care to their knees, tried to sell off our mountains to another country for the coal, completely (and intentionally) mishandled our Covid response, gambled billions on a pipeline (and lost)...shall I go on?",en,[],[],[],3,1,5,[],[],https://twitter.com/YYC_Steve/status/1527665555443810305,False,,0,,,,,,,,"[{'screen_name': '5hoku', 'name': 'Candice 🌸🍀', 'id': '91954214'}, {'screen_name': 'mikesbloggity', 'name': 'Mike Morrison 🏳️\u200d🌈', 'id': '22532501'}, {'screen_name': 'jkenney', 'name': 'Jason Kenney 🇺🇦', 'id': '21525682'}]",,,,
1527664027920482306,1527502680092024840,2022-05-20 14:54:21 UTC,2022-05-20,14:54:21,+0000,453067309,itscolour,Shawn Best,,"@sydenhamkennedy wait, so we can't blame trudeau for covid, but we can blame ford? #Logic   P.S. education and healthcare have been trash for decades no matter who is in charge(lib or con) and no matter how much money we dump into the system.  The system sucks, and its corrupted by unions.",en,[],[],[],0,0,0,['logic'],[],https://twitter.com/ItsColour/status/1527664027920482306,False,,0,,,,,,,,"[{'screen_name': 'sydenhamkennedy', 'name': 'Colin Kennedy', 'id': '2323114238'}]",,,,
1527662838264774658,1526699191455690752,2022-05-20 14:49:37 UTC,2022-05-20,14:49:37,+0000,2883440640,soldseparately_,thinkcarefully 🇨🇦🇺🇦,,"@tgiscottie @kbandzo87 I’ve seen these signs in Parry Sound Muskoka. Some people are worried about children/teens and how they will recover from covid. Ford has cut #onted funding all along, + this budget is promising things to everyone but still cutting education. Kids are our future. Why is that ok?  https://t.co/SBINzCJ83X",en,[],[],['https://pbs.twimg.com/media/FTNZPnuXEAAABno.jpg'],0,0,0,['onted'],[],https://twitter.com/soldseparately_/status/1527662838264774658,False,,1,https://pbs.twimg.com/media/FTNZPnuXEAAABno.jpg,,,,,,,"[{'screen_name': 'tgiscottie', 'name': 'tgiscottie', 'id': '1215653183789420546'}, {'screen_name': 'kbandzo87', 'name': 'Tinka', 'id': '1450024620522971144'}]",,,,
1527662678277337088,1527639989382676483,2022-05-20 14:48:59 UTC,2022-05-20,14:48:59,+0000,1433050120342409221,brandonbusbey,Brandon Busbey,,"@ameliaknisely I think the hospitals failed us during COVID, not so much at the patient care side of things, but community education. This is where the local hospitals can step in and educate. If something is out, what is the next best thing. #AnticipatoryGuidance @WVUMedicine @UHC",en,"[{'screen_name': 'wvumedicine', 'name': 'wvu medicine', 'id': '77278502'}, {'screen_name': 'uhc', 'name': 'unitedhealthcare', 'id': '397462571'}]",[],[],1,0,0,['anticipatoryguidance'],[],https://twitter.com/BrandonBusbey/status/1527662678277337088,False,,0,,,,,,,,"[{'screen_name': 'ameliaknisely', 'name': 'Amelia Knisely', 'id': '94872157'}]",,,,
1527661147666661377,1527661147666661377,2022-05-20 14:42:54 UTC,2022-05-20,14:42:54,+0000,2478254869,jahangirbaderm,جہانگیر,,Post COVID school education has gone to the dump. Nephews and nieces studying at different schools telling stories of cheating &amp; 'assistance' from teachers that were quite unthinkable over a decade ago.,en,[],[],[],0,0,0,[],[],https://twitter.com/JahangirBaderM/status/1527661147666661377,False,,0,,,,,,,,[],,,,
